7.658223867519E12	8.195888599406E12	7.709349792648E12	9.956377177087E12	8.481191766058E12	8.962464767008E12	9.321159656681E12	8.506537496979E12	7.863300867419E12	9.007335627423E12	8.805228497752E12	9.405676715842E12	8.599731838599E12	9.056610206394E12	9.243173183657E12	1.002397858671E13	7.555916819854E12	7.933465652884E12	8.127372890401E12	8.292903366481E12	8.477078880569E12	9.304333245832E12	9.189950385875E12	8.380343773955E12	8.652922850905E12	9.390471973555E12	9.746291214417E12	9.945693725338E12	9.058555009109E12	8.994253195631E12	9.421101505954E12	1.0078018534687E13	
8.309956409555E12	8.106797757321E12	7.349537938007E12	9.452447742074E12	9.372425389053E12	9.677151347697E12	8.230263622885E12	8.74735038796E12	7.781126010678E12	9.523251523376E12	8.7715791979E12	8.990580853244E12	8.8463354143E12	9.685164614631E12	1.0045722218634E13	1.0503469897031E13	7.832608858968E12	8.466014858634E12	8.432152036913E12	8.688826598725E12	9.144807788534E12	9.909820745857E12	8.969935929746E12	8.92029454852E12	8.888352100345E12	8.933224306412E12	9.674168318016E12	1.0762079213274E13	9.682027191786E12	9.331554318813E12	9.308756622401E12	1.1111187451427E13	
9.495801095167E12	9.538360278514E12	8.463741033532E12	9.961468052742E12	1.078224639312E13	1.0494398539418E13	1.0179674919731E13	1.0216960083566E13	9.011186119487E12	1.0562544929659E13	1.0253969235124E13	1.1014210441976E13	1.0040871478302E13	1.1394878187048E13	1.1377447706996E13	1.2371943701444E13	9.483103035679E12	9.111087333524E12	9.849623942682E12	9.290457433779E12	1.0459783089153E13	9.753557732502E12	1.0381825652005E13	1.0091740760334E13	9.839105142339E12	1.126491700101E13	1.1377748599981E13	1.1083805078793E13	1.0863337655259E13	1.02282536938E13	1.1211155494086E13	1.2256897965904E13	
7.302757863992E12	7.324130836812E12	7.422742797842E12	9.042941879699E12	8.883822436171E12	8.46976950504E12	8.2124522064E12	7.941677243395E12	7.227116463248E12	8.006047307272E12	7.876607866305E12	9.170337432937E12	8.372529896506E12	9.357341316078E12	9.309383181668E12	1.02063193169E13	7.040340512855E12	7.521843008799E12	7.704821735998E12	8.008341369505E12	8.089958584338E12	8.357845248945E12	8.574913689787E12	8.143513715335E12	7.614653978835E12	9.086339994592E12	8.693275195053E12	9.949707930699E12	8.608920388681E12	8.672487756466E12	9.007803440017E12	9.534003806121E12	
8.138847450406E12	8.535587454461E12	7.516427170113E12	9.316290033255E12	1.0023611610714E13	8.724170185035E12	8.768422474953E12	8.233784241612E12	7.348804467376E12	9.141527465533E12	8.987192786461E12	8.951487600289E12	9.18422240313E12	9.887352532948E12	9.063489332701E12	1.1054604297891E13	8.036162750946E12	8.843917420422E12	8.330337856075E12	7.925270430486E12	9.001741432877E12	8.768177912274E12	8.758650059392E12	9.132077163315E12	8.288020056067E12	9.638268391408E12	9.758976630775E12	1.0540435334733E13	9.989815996145E12	9.927563107274E12	1.0567885242715E13	1.0524757760737E13	
9.629488994446E12	9.235340068003E12	9.442675547496E12	1.0397753333364E13	1.1335524709129E13	1.0579008042116E13	9.86833513764E12	9.976446409514E12	8.816468109245E12	1.0212544567741E13	1.036706560988E13	1.000478175873E13	9.860707832289E12	1.156318591704E13	1.1303480189689E13	1.183198742137E13	1.0579649422657E13	9.032921699047E12	9.039293909812E12	9.405952787098E12	9.683042215641E12	9.888706501836E12	1.0784490797451E13	1.0459676926648E13	9.972947245725E12	1.2025001865432E13	1.091203287961E13	1.1672395099953E13	1.1060029337327E13	1.057349235883E13	1.0630118088839E13	1.1737329159315E13	
1.0286394352544E13	1.0198540079475E13	1.0188718416805E13	1.1547071260658E13	1.1490966374759E13	1.1327377681282E13	1.1096220962884E13	1.0505968602077E13	9.414252222961E12	1.1559327700012E13	1.1007598704432E13	1.1365694473892E13	1.1017271444745E13	1.2282353939321E13	1.2061561009057E13	1.3269120598033E13	1.0043578889328E13	1.05023336921E13	1.0301336292729E13	1.0415386063746E13	1.0602265935641E13	1.1329925944364E13	1.1300959380716E13	1.1474428205035E13	1.0926561068316E13	1.2680181739644E13	1.2427028261411E13	1.3192824033891E13	1.1522770788621E13	1.1511838695888E13	1.178494713501E13	1.2815635955684E13	
8.464747090963E12	7.683295632588E12	8.022689923454E12	8.550979373777E12	9.292548378674E12	9.237779969902E12	8.037884669823E12	8.247846550554E12	7.905888046113E12	8.806968751895E12	8.272228396749E12	8.998914383278E12	8.316174099851E12	1.0015414736761E13	9.597265707741E12	1.0453651432394E13	7.968815091046E12	8.433498788215E12	7.725451809009E12	8.6280783167E12	8.788213563224E12	9.027470437639E12	8.669373603744E12	9.492188876254E12	8.252525994547E12	9.420118536296E12	9.646757338272E12	9.503497916551E12	9.283641130063E12	9.365632521479E12	1.0206792713424E13	1.030226075739E13	
7.565794069258E12	7.922363904969E12	6.9997631082E12	9.380306877531E12	8.960548390986E12	9.480914942152E12	8.028280119097E12	8.056540032945E12	7.399674971803E12	8.393328604585E12	8.848755694544E12	8.735746455542E12	8.412452186123E12	9.428748739354E12	8.908151010944E12	9.91751536962E12	7.845707842739E12	6.977555853656E12	7.330702630622E12	7.698006209254E12	9.030634783892E12	8.250188458358E12	9.051366863219E12	8.223958717631E12	7.854771871485E12	9.249970486741E12	9.415272593171E12	9.766483248344E12	9.103382729432E12	9.468238347758E12	9.609218704144E12	1.000449582977E13	
7.979678681704E12	8.326032512752E12	7.731347360293E12	9.4401166253E12	9.148636106994E12	9.40263677682E12	8.334460986616E12	8.176545914042E12	7.735592787896E12	8.859150489271E12	8.438862816939E12	8.634207190345E12	8.796030152916E12	9.710872239283E12	9.208973717079E12	1.0045805871066E13	8.722065884141E12	8.20749416311E12	8.197677580244E12	7.943779982694E12	8.58904567583E12	7.621910260087E12	8.937402079123E12	8.8486533457E12	8.233320375541E12	9.761546010384E12	9.394204263541E12	1.0182023328902E13	9.796773300243E12	8.748934981843E12	9.691718535461E12	9.944807205437E12	
8.082203699006E12	8.746016095428E12	6.859090281502E12	9.595988915953E12	9.618418942225E12	9.6766794686E12	8.908493329089E12	8.369542224917E12	7.861706902395E12	9.241212357606E12	8.947058240933E12	9.269147430263E12	9.295637653743E12	9.665383837115E12	9.52103442936E12	1.0710571767314E13	7.968660728601E12	8.486740764239E12	8.090077238087E12	8.766573230759E12	9.626284153459E12	8.627042393947E12	9.839762837326E12	8.356833475164E12	8.278296726428E12	9.679025059837E12	9.812680115583E12	1.0095900660623E13	9.547778513349E12	9.061589339308E12	9.959152786488E12	1.0576783291675E13	
9.573816212108E12	9.14550151817E12	8.35990666169E12	1.0120623635179E13	1.083209613844E13	1.0311918131136E13	8.902445929626E12	9.799202525763E12	8.078650396039E12	1.0003071407676E13	9.841268459269E12	1.0383452008344E13	9.691137653679E12	1.1003611416223E13	1.0885842616073E13	1.1724162275272E13	9.019569800677E12	9.256628449201E12	9.146884020635E12	9.056581695885E12	9.979325299088E12	9.828470598029E12	1.0257192742832E13	9.729476381197E12	9.213157900429E12	1.089868876838E13	1.0728473925692E13	1.081144863545E13	1.1043166142677E13	1.0021032925453E13	1.076115828083E13	1.2306372989638E13	
9.646834462852E12	9.492362437803E12	8.630783479946E12	1.0750189389576E13	1.099527893632E13	1.0708637657521E13	9.00935500054E12	9.22317321376E12	8.710405987103E12	1.0052161769624E13	9.566478899352E12	9.974714874353E12	9.79221764783E12	1.1391396846769E13	1.0869131522503E13	1.2003187990143E13	9.643255629215E12	9.273221980251E12	8.997845646045E12	9.762265641396E12	1.0190669774616E13	1.0159026643473E13	1.1017550175937E13	9.980259077019E12	9.708664534947E12	1.1283506358148E13	1.0783787456358E13	1.1310576301278E13	1.1076442385498E13	9.846928683261E12	1.0625671449281E13	1.2071193491659E13	
8.527173711905E12	8.269770981372E12	7.98976847287E12	9.472257901209E12	1.0192480397778E13	9.813748593087E12	8.411616281926E12	8.774890720485E12	7.870389076519E12	9.065904904347E12	8.92946946491E12	9.847139794584E12	8.90016942029E12	1.0186933141314E13	1.0307996246614E13	1.0645550755347E13	9.258468923394E12	8.324732884438E12	8.88256972177E12	8.488612858878E12	8.870767504061E12	8.501263193455E12	9.737029878985E12	8.88563214083E12	9.241133464684E12	1.034329302619E13	9.903615977282E12	1.0121867247969E13	1.0240435922997E13	9.082281878324E12	1.0402121067719E13	1.0108729673507E13	
7.98502277214E12	7.891903478003E12	7.422318815951E12	9.489114480205E12	9.703748611628E12	8.535840479706E12	9.072567183845E12	8.238058767513E12	7.900355163525E12	9.597691776768E12	8.947623620294E12	8.86820290158E12	8.803072620091E12	9.421660095157E12	8.805685256957E12	1.1099580550355E13	8.082910443648E12	8.740918428959E12	8.378569087295E12	7.932946193786E12	9.055722138955E12	8.158177291136E12	8.970103770537E12	8.697172420669E12	8.617690468041E12	9.546653849259E12	9.476121391359E12	1.0754900139567E13	9.378764866014E12	9.571581384424E12	1.0311873782373E13	1.1121681227903E13	
6.758384472551E12	7.529107063323E12	6.883772614826E12	8.078210909134E12	7.713293693615E12	8.433132459921E12	7.331602737855E12	6.889001472391E12	6.351138665334E12	7.877267418361E12	7.509226620145E12	7.929241015011E12	7.401528720627E12	8.648725326469E12	7.903424895754E12	8.355350049932E12	7.079287086977E12	7.313190813135E12	7.129303836799E12	7.224487924483E12	7.068893112149E12	7.813538458695E12	7.664061153154E12	7.71513563588E12	7.706428037967E12	8.492525122065E12	8.980742125966E12	8.551216034086E12	8.140208768595E12	8.115407316363E12	8.303434028214E12	8.37996842512E12	
8.580727914289E12	8.437735324319E12	7.55233762393E12	9.136972473661E12	9.536336696344E12	9.571422831816E12	8.804170681002E12	8.907261517256E12	7.82973413926E12	9.072570268817E12	8.841349576408E12	9.685687720314E12	8.964710833939E12	9.416879486974E12	9.688010946376E12	1.0600028794873E13	8.111212992518E12	8.767762882617E12	8.384759473835E12	8.424196117791E12	8.825193104873E12	9.294249171764E12	8.815713990294E12	9.174368322805E12	8.734350190576E12	9.374899085364E12	9.837753899163E12	1.0099231207247E13	1.0104078274231E13	9.347264676075E12	1.0416281681827E13	1.0345320318594E13	
8.371153968977E12	7.573020316344E12	7.040192075694E12	8.494876619959E12	8.716760464068E12	8.972412346663E12	8.21888769445E12	8.779943620923E12	7.836593273767E12	8.850238185805E12	8.033603430228E12	8.543162405297E12	7.956288379708E12	8.526666975847E12	8.557748914086E12	9.933107350948E12	7.902085170727E12	7.076391229397E12	6.911219804217E12	7.400022614512E12	8.403022480669E12	8.214724497714E12	8.955285014965E12	8.753105334575E12	8.201709375521E12	8.537327596912E12	9.495254701406E12	9.709125900508E12	9.860125293414E12	8.564671066808E12	9.905618518255E12	9.72282147041E12	
8.961599739853E12	8.399465493581E12	7.324282326324E12	9.487625013115E12	9.513877732131E12	9.763414061182E12	9.288096423349E12	9.123677519026E12	8.398545565935E12	1.0145973157506E13	8.842637847831E12	9.051038066262E12	8.221177318767E12	9.837465699982E12	9.67129264016E12	1.0849254708506E13	8.229514976994E12	8.600847485329E12	9.564329327842E12	8.795294103533E12	1.0319866448859E13	9.132923711635E12	9.315234393971E12	8.915560215189E12	8.975615109004E12	9.716813082959E12	1.0284808703922E13	1.0473960473085E13	1.0507712126147E13	8.920621876423E12	1.0799741906953E13	1.0479658950579E13	
9.70092539631E12	9.332709727867E12	9.629962188166E12	1.0862149464365E13	1.0993619206401E13	1.1889205945048E13	9.497428826249E12	1.0020009329196E13	9.072542854407E12	1.0425319486066E13	1.0394634654199E13	1.1573507066151E13	1.016859655589E13	1.2174931556696E13	1.1232390905536E13	1.1421492354289E13	1.0186496076186E13	9.923645344146E12	9.758689554416E12	9.723445508318E12	1.01137623346E13	1.0345095730746E13	1.0896972813105E13	1.141439691138E13	1.0284071526395E13	1.1623687547211E13	1.1803597225513E13	1.1157650571487E13	1.1311227672532E13	1.1343864542321E13	1.2253490950692E13	1.2018712056724E13	
9.285080488743E12	9.690253199222E12	8.661237584799E12	1.1353035876361E13	1.143606240567E13	1.0835504929421E13	1.0325699458707E13	1.0020107001309E13	8.608473777018E12	1.0481288918344E13	1.023336792691E13	1.146202965548E13	1.1180780303352E13	1.150057214228E13	1.1428326392589E13	1.2356214189196E13	9.678053569037E12	9.715518649853E12	9.889516263238E12	9.647502772831E12	1.0115769098398E13	1.076284872813E13	1.0242750640731E13	1.0167308864251E13	9.880123980687E12	1.1256722697089E13	1.1015476525935E13	1.2350153438267E13	1.1014547673594E13	1.1899454018264E13	1.1985350638694E13	1.2556130479407E13	
