301482	210396	276518	832853	988909	742913	918153	609752	955769	906048	364540	476236	985924	321500	257494	479254	786375	636293	627562	966972	629885	966666	444477	762894	258795	284853	883255	251472	418459	137703	659255	511718	993344	549616	689985	304795	648126	477483	155635	655597	648257	639540	461046	748280	781451	781735	875472	541981	446156	740854	159670	367279	464137	855143	455518	799579	824351	267816	288274	735121	164161	168592	620833	340915	
607102	773939	427215	619512	713182	425697	757517	188382	683370	760955	152548	326218	556139	506867	976394	299293	592330	652608	187223	976885	360407	174299	681169	979804	589638	961017	866723	550898	332467	817220	242124	520946	221830	486200	388052	371619	118321	762648	563353	230397	352087	600874	848392	268278	938279	352022	565704	246504	327173	364694	947023	503681	365610	816794	987128	411367	121890	312283	967884	979558	321459	166777	775421	208695	
195933	945748	418770	676686	344125	885507	224188	414944	455083	980117	562152	483087	845956	949730	190125	127540	974306	748780	736357	419240	438406	964215	115736	685903	449368	451586	864595	700897	990917	916514	596024	853654	883272	286202	712559	270638	163939	693816	198746	281946	408140	624175	780583	408970	660837	372812	584990	709812	553155	737847	406778	436702	304656	552968	795189	619336	950060	840899	902427	982009	755631	637106	400449	478916	
268713	287710	862894	232726	298538	658506	543831	885791	120669	662252	441065	155739	978351	659496	620415	581308	294702	819914	581716	319638	293900	305472	950354	567911	871843	899698	688009	704608	660594	128351	352379	367860	536005	653077	629876	835548	880564	303244	211830	249668	305538	738272	773811	307414	639589	448266	620852	256993	278693	619130	954166	170629	940189	775410	151348	452830	320255	176866	318687	782059	523316	471963	393035	504026	
838721	338386	975811	484049	998277	560052	440541	768603	633087	737312	330535	220142	323244	325894	132545	491061	959310	589690	846564	663391	863944	736276	702080	996963	859493	945415	433091	466413	959897	604956	619413	614794	803519	452906	513761	469004	698146	351700	302926	642650	879959	925888	228844	277271	437511	417903	415305	300398	279595	413470	134403	874743	136400	271384	399256	868264	599258	578197	431961	679739	727268	102580	474109	433656	
220133	231728	659921	320159	881198	564738	200142	922292	738480	674963	419555	608807	868251	394107	398545	873758	274338	275899	177302	225538	188602	172595	611232	153507	574688	181025	394723	282633	598266	849144	953958	668184	296373	626745	213432	312223	278350	134832	425184	287773	422733	893037	184210	669904	447244	529149	145277	359451	178069	414724	884897	972371	641353	389562	982046	869543	650525	370303	226087	203498	438398	502044	230261	402943	
785397	154008	858265	535935	283014	737203	342761	104169	584242	163970	120924	914567	809405	447304	480369	775224	256106	994190	322888	722720	759586	271327	853396	974057	398227	644546	467560	903123	115445	709076	387823	189855	290568	808481	208888	718196	248217	491263	321550	579564	324355	874759	845957	577439	300914	575121	708528	627466	387875	503052	501072	486395	925800	327639	958983	546555	297320	865822	757227	583672	874274	671796	291925	191758	
730001	353417	278009	331186	390059	519400	913488	564379	899876	613456	149042	103629	480080	839949	616671	385315	728006	379890	903420	866776	992640	529781	407867	234258	478878	684136	834322	882028	497322	125679	641422	580703	809526	809827	620801	477580	555682	918082	703702	886504	158105	295408	615365	168389	199931	527246	545890	465977	281334	544021	669328	937420	769005	612879	889235	670115	673115	422675	761251	644036	630288	768219	298812	903910	
122618	620579	852147	999351	213919	937824	992995	129481	765127	155867	652260	195770	399894	887561	682397	856702	673911	651816	929489	725739	734356	139736	746069	770177	251937	324243	174049	846612	107961	736523	557381	322711	693345	147294	524019	366439	945064	737112	298138	560945	749040	352678	127827	981601	999334	698514	385364	698920	658060	295104	576578	731113	804792	546020	873987	372288	208310	422077	581105	384399	381737	865554	685323	335495	
309806	741864	506693	417935	902369	981661	666496	622356	349017	673700	568981	284622	945454	143741	250090	492682	775067	508624	477991	402905	792734	563334	405346	519540	228701	906436	243158	722538	694435	981413	339634	106344	671655	552659	682926	466788	438061	333986	814105	101702	115782	250537	338733	370996	848595	848734	357124	328664	488391	264844	768676	581840	802026	990931	932982	466801	338809	184765	516020	346681	375051	106073	373344	828624	
191631	587125	778673	944442	621233	835484	890664	218428	917915	227946	950882	343336	273784	880808	524006	991431	388980	283497	955198	505057	134879	145312	770146	368492	740496	931963	525519	695471	529862	448096	863447	161554	460234	874466	855826	554276	383760	817184	200691	673096	997692	474138	785941	674045	299554	158801	761204	273897	323942	991994	299896	239937	216001	960351	135627	103896	403749	290835	123404	655681	504408	988463	232188	265250	
168188	604845	608790	766871	225391	748288	104412	609280	750990	126638	175308	853993	418548	157708	110545	744820	379073	600564	430742	130660	293974	812485	938581	518312	169980	391575	971694	843587	774532	419674	338099	528884	306505	781258	855776	725959	214161	882577	189288	809367	454835	550105	103018	265630	621747	292236	291619	294778	631913	430154	151420	691774	528991	280070	555844	216210	759417	405086	460825	761576	942894	627125	144032	779069	
340693	235342	568532	941479	213275	875303	855867	133409	422800	660528	344915	753200	106242	609766	594188	204369	198914	769521	724271	812610	557858	446038	510844	923049	120639	500857	856242	675589	711708	811188	440486	148655	995268	603020	513143	448044	536017	114294	806968	391890	304266	961382	205292	550100	119462	345871	696816	387116	663824	803324	904402	845189	359811	967433	626752	948162	669748	420447	478779	553325	962831	231434	558507	607520	
648890	896793	211019	532266	641590	272498	302148	647070	727875	113455	992824	870622	141411	674777	215157	789184	867479	434815	981258	131898	366885	104595	881237	314415	655323	139169	993370	270454	383277	926157	339761	355651	286971	576232	861910	774548	162766	872846	446308	179066	843585	132992	461275	258850	254300	602265	692797	449343	515291	214127	234873	504086	127949	184519	519103	392710	729368	208789	937203	644881	508762	655919	981724	961868	
997611	191213	288988	759743	821630	611040	980057	215097	554182	858092	438554	534643	282901	673635	387182	811967	693312	377503	719717	934893	446206	121979	533826	532185	358511	608558	836072	589973	367385	851334	403570	828367	312430	245373	376767	820510	546314	921467	153290	174414	863640	239655	936887	998662	622291	954923	916330	336754	936586	357539	277682	862994	239549	511297	539682	748094	294020	973473	441951	579476	357711	639588	505397	537376	
536008	814059	147461	182247	406645	566450	364025	756271	898585	538950	585945	132590	254554	696484	567925	143246	322429	773552	145954	488826	976269	590351	478178	756328	282075	649121	880764	662211	206848	538718	597226	907283	389405	931564	366641	838827	150787	756058	537068	914640	330255	864189	794241	774753	200045	537124	265429	219366	599645	472825	328635	972537	644307	156983	984263	378187	363672	291043	450305	790357	217646	414280	272277	143453	
274993	302035	234504	750049	531865	789352	527685	357731	667676	428190	220916	876464	661393	990590	967628	113806	491726	404819	710400	557250	485171	996014	968597	895580	700319	172442	812020	783040	175776	656598	150010	169585	106313	759540	206444	284347	411675	124302	385224	414141	104166	765184	657559	815538	630985	438021	874271	427035	219637	829905	335797	892170	926799	638536	243248	492813	887477	621946	951160	365141	980504	383932	112508	186467	
608295	570052	101123	264974	276396	303745	276347	313107	149520	983156	500270	623225	944025	621007	245010	602495	149524	840936	797887	364645	277326	597209	430747	695988	346620	384184	379857	326955	335354	582574	977921	940199	615216	600823	219600	116174	780337	479189	564416	643960	415517	493584	321083	519258	146023	673294	979145	949136	743664	406763	341569	332070	156146	486677	514683	535460	570457	877703	594116	995540	978827	525696	234539	925361	
706313	464383	870200	841742	712365	786878	684988	429695	372659	909416	342212	862216	902068	934871	623143	315073	383502	375758	825311	246402	333055	718096	908244	220369	410288	610300	202644	655845	458639	678182	526399	390101	557364	126162	635262	338179	245093	639951	459219	499870	458325	518542	109644	720568	324327	808478	604369	839750	565104	752230	499453	529453	304698	831614	949834	154479	854885	557098	678789	618129	478729	178323	436000	330888	
160758	925092	745510	174816	823100	540158	705257	206537	821575	378360	722391	211870	155778	978359	561771	862899	134012	783782	208320	704314	430023	982834	312865	464082	465981	428741	153499	837037	342621	240093	133012	205533	496116	190536	347252	773946	182967	271070	700129	208690	423148	202170	324618	478989	306761	906038	917241	773628	472372	586979	725259	964990	719401	867234	142620	765327	619738	920578	993019	524141	280241	666870	936445	515752	
953040	133842	306125	292517	945050	212738	777985	483407	219274	781127	922599	883547	296833	604687	480415	699958	896541	733008	764322	865677	250053	185984	278368	778200	943201	451956	937736	530372	360390	967507	695648	779069	286192	309175	643924	783700	271655	901375	125995	303602	400676	216276	929973	470969	982125	474166	139424	525907	403196	608129	253802	882842	116894	945954	766065	447235	351063	251920	474822	905576	601154	800201	164640	801072	
475318	247082	255373	582044	862373	246954	365667	244369	417278	620723	503221	818174	373554	265598	872513	477961	927796	532235	622886	280602	876985	752058	838067	908867	415774	251369	972026	227946	747721	853290	778915	937013	681128	937215	910813	981073	734038	361237	102895	504991	405276	428123	641933	636508	373236	753789	394662	606379	751560	183009	366522	214305	263993	450141	319913	863628	817852	390803	961607	241409	368254	353867	280299	504705	
657065	471211	624358	285415	737854	343733	706801	275888	103682	875069	826464	108263	799862	142950	388595	856013	220798	567512	454218	122946	361667	396799	785880	345938	813171	248995	369073	666655	146118	895072	654973	754054	326108	967425	685967	773617	824674	227134	146638	788537	953108	538863	738610	494805	983228	360140	460107	744547	231096	960995	955419	156018	396378	196084	476196	316970	984233	487244	192060	618232	977572	925789	921437	818714	
693351	237590	530041	482659	567558	298916	255594	493964	702262	763653	436040	543672	849611	400260	439411	215777	738332	460438	686800	927556	808803	144912	244785	236870	168160	981859	307661	828002	163933	326325	284463	191664	358188	386269	784297	539635	132493	949723	399817	956927	929388	962066	591492	934596	807111	793346	374095	749372	656557	658150	194381	284493	124545	179943	401379	543708	976222	290459	913543	209231	792853	628254	267926	503036	
896881	984939	769636	162291	337212	577783	345423	127716	938714	536042	389516	459087	472787	921530	788227	529319	295278	560902	410391	818561	403897	700461	420637	244479	151718	870024	361038	908819	779471	920234	384695	301746	875545	680755	747566	592280	709110	423883	477887	682481	239140	489505	700548	804331	134356	991008	445651	187094	516325	896427	459409	494388	194319	390837	660100	396483	370331	663359	660391	185700	998575	783535	363382	755719	
219048	710761	836873	129973	733152	409549	837662	571993	479695	713069	663471	287020	133549	955560	114018	532445	766581	498152	370079	237497	290981	271829	645148	502652	997091	755540	441492	510068	192986	295295	117815	357805	243042	985378	743259	216447	313341	942255	522640	438929	750877	875039	465648	126088	387811	578726	818549	580912	528418	611889	674469	687557	201922	147679	179145	128062	867553	529593	819483	586903	622003	175952	936894	299354	
541898	777329	825511	920810	975122	120071	992376	861835	442771	333517	860366	230769	199065	445646	960048	483427	546000	464411	843816	778827	472200	151240	955182	630398	976536	561348	285024	518562	653375	510068	733518	984065	205190	979851	689105	589161	797698	188871	739164	267613	721877	858570	949034	662171	566228	513555	124535	316170	436579	252090	410027	702208	694428	670437	276657	431726	772846	611625	364837	575305	795330	805664	999436	440310	
808313	421283	936478	282545	636338	900868	475326	817849	526343	904427	820938	459228	986679	281131	606189	861818	577663	791424	827346	310840	929249	948840	726612	682212	848966	690299	139632	353952	104831	112488	766332	910221	566247	112461	310129	509237	411077	620050	523843	583797	116398	560931	637617	170853	875943	494600	489208	963622	860935	626115	266946	860135	277595	858790	266044	152563	996484	754190	883237	795418	886843	780672	242017	133467	
706740	419678	806862	296971	532576	150949	521423	727908	294124	838663	158435	454381	645511	738112	642970	303586	707585	575895	620862	852992	264783	512147	562732	518415	113100	107639	291814	206732	986169	558203	285569	727922	577700	288681	837689	259493	343430	563377	345029	753882	158311	447785	612677	696550	764284	130053	408824	824546	283088	760143	135082	472280	458145	407107	563498	602380	789825	836905	601593	740042	503006	697967	506622	414088	
474011	990466	775223	886711	251356	371306	232618	934348	197825	263392	294586	315237	227210	287276	251125	872570	922457	646911	888458	704034	131092	101961	635352	713695	596937	481848	645729	628935	935661	918063	969021	734512	211133	636350	293899	727287	188518	625956	327330	656108	487359	282685	772230	501982	709428	407849	865303	499615	789534	807548	351715	876851	826125	921147	113595	759994	188487	923193	334274	649048	412394	575470	507938	320734	
456494	665777	185113	113046	317447	530322	315889	824784	852518	501367	268366	796196	793022	376432	584768	155683	861220	684153	137560	728479	564271	971884	333270	671155	534495	876256	856929	230320	334075	821922	327441	733222	436594	319758	779654	443147	177571	884266	374107	136075	971864	100095	857012	349228	546573	802645	777557	306652	682223	993450	985613	219417	339007	576751	689583	497149	540885	163775	188769	633797	989602	142301	464365	970844	
138382	868809	743157	240872	978335	500094	573891	910193	250203	801099	781087	969161	510021	114764	625465	825245	510147	992548	685606	210198	520128	267801	810600	703500	980749	697101	538886	459944	565795	607956	401819	284148	769988	944759	200874	373954	534815	699651	111823	274678	141393	749326	816560	873712	232329	788297	625618	156730	829220	233947	337288	383786	394935	845663	928102	320628	609580	587419	469301	503280	146403	228891	461567	123587	
277369	894347	197097	543757	246150	898254	901121	141198	862528	245501	779692	521973	716349	511647	958178	808711	739894	813249	697654	229768	533832	332883	742477	523498	913844	245215	903952	393231	238277	373702	731581	178972	660561	183865	267543	772572	403897	302833	352477	667213	139403	409387	809720	807084	829063	921252	560142	299288	100734	940716	230292	412037	360534	526858	336705	203520	490698	646252	391613	793882	335726	482729	772472	148211	
907472	162070	801111	878020	574011	115169	449097	560680	994293	907533	978264	393160	757384	604618	148922	694722	860638	705520	194887	543541	681285	797944	484389	383340	259154	253079	260768	340900	350402	669080	459093	535644	596475	921301	292589	110968	426993	714738	212487	585970	530436	909334	210670	693022	476519	376614	217418	989111	861595	880192	220594	379115	100442	399729	904991	372929	289808	115635	744763	271938	790052	465703	282776	494123	
649236	920651	670270	913261	556126	246648	213404	329183	777051	696890	797600	863137	345637	338125	446177	308173	415418	166832	584985	700924	246009	895561	800529	255987	747784	363861	364340	675976	637400	271018	506981	829396	834112	419915	565453	155319	813063	872839	186124	948323	112830	915758	853137	168294	419881	857009	637988	238679	932765	636341	146049	652796	214245	562643	668415	497526	985055	463056	680430	521674	548963	928020	767232	217420	
739908	726537	487678	713674	996911	646610	942587	784754	533616	428549	295845	514433	404148	416967	767671	610921	544393	872930	561516	334462	640578	759557	932239	283646	149751	259352	322574	984539	531977	351003	889868	163846	745474	240762	211029	440953	609723	962991	520684	455744	416791	829556	427297	402149	855917	654115	356190	245208	591043	262604	761248	744695	107829	293362	363139	998847	842965	789826	918422	789583	575853	216561	606030	978326	
848992	840817	698871	994041	818318	552560	848772	577474	744310	625742	917191	497415	215382	161464	225373	716790	503661	572454	741537	967995	929794	579053	402784	817294	625246	797185	686284	901852	198228	658827	317162	525584	854720	286435	521415	605629	878733	634763	480807	952778	924337	515239	433118	455675	117331	964764	960599	350233	872397	486500	594225	161117	804844	682251	213418	333502	823412	543690	641332	897844	841761	237790	672100	673064	
135784	780643	662665	477466	470779	361842	842041	971118	453292	279380	829735	748693	293865	417186	321393	399507	620389	136123	108694	613970	312184	223425	958437	206979	132348	680592	348496	770348	320120	215612	913919	964402	427386	578822	638433	139012	409693	575098	867358	907873	327435	388584	833544	726536	313563	328893	609039	641178	148091	701502	557715	812238	694473	181697	244628	428049	388187	965864	992806	212279	432959	124282	936481	407715	
955804	876159	869140	756718	833303	866231	231929	584919	394866	976504	383300	615016	875022	719235	582101	769665	569810	842242	358061	290724	550404	572768	315069	932220	401875	170148	676281	968522	393591	488428	979916	157005	866993	158722	278149	925069	737356	534653	456271	981477	789765	255063	367903	333803	571430	569222	363558	938301	884301	464410	429446	872073	248236	881138	481666	152088	813194	247355	632270	848537	662151	857701	432037	222854	
625564	463748	332313	595669	848001	719072	454564	255293	207048	468825	838174	680803	644102	611100	461256	504352	739474	751354	413764	377968	394566	799147	293896	401434	521507	746302	400935	476151	922257	725147	421519	110817	395139	223672	938866	900665	913497	923156	924668	897749	477503	188371	330563	122756	185043	538327	279965	901599	294660	479991	239819	411247	278773	100191	216370	145909	138849	334179	573130	214585	948697	609857	200656	856402	
172713	150194	900886	916110	145656	462637	648698	833888	365102	443001	948404	566564	436016	199820	165001	416879	464422	217220	250237	875895	921758	722529	506117	640508	368810	428350	858939	995955	684036	354538	334346	753165	588049	536679	881928	386952	933347	228510	798820	554482	981145	477981	656981	406005	898273	300143	551922	377827	741694	770998	792128	217023	398469	536327	549638	919045	124096	807266	344732	642360	422581	872908	264194	911975	
957089	382347	758157	439130	405726	686141	357372	493023	755172	696405	399657	630955	206092	365716	398714	628239	333263	585056	433431	335193	566605	519395	732375	934052	453545	762435	589363	893341	454225	244697	126012	244210	700380	220336	567080	624377	798348	588572	589383	452987	955411	331253	897011	661052	761906	967919	258662	281927	829309	322870	926663	916954	250874	601707	435260	834219	589576	747734	108867	172086	481052	293190	897147	296260	
380934	467565	574589	148345	489138	527633	880360	163674	849643	565584	516090	794681	302554	261267	366522	595007	214220	995277	667538	825269	669905	484017	865563	104847	808864	465998	134896	992598	879353	163208	258852	973360	392643	758323	856848	747789	300755	250190	612005	233489	464654	248346	989951	913241	392517	262134	350906	202220	947936	611929	782750	689792	396694	427146	227382	882309	260631	340383	694367	823858	281580	843249	706716	129194	
817175	219800	565894	438506	958356	959368	232128	233683	520705	594792	540040	568014	613690	660778	825386	738977	703036	723564	445326	522444	300076	862538	130226	247872	708144	239358	679187	442109	256538	726454	796260	914022	396838	531343	477377	843140	995513	166451	282622	863187	797288	264269	814264	240557	953211	804741	389453	558257	290598	457308	486439	249200	385143	591717	884403	342708	737839	499038	104496	825677	407623	546539	563651	572217	
777812	256461	638376	387854	550116	611395	354338	543911	424840	322621	431667	532874	249452	517433	159144	884178	458145	275485	902092	269054	545500	190671	520029	616981	799896	386580	956987	836020	402006	985251	670876	812789	785701	393157	564636	115357	208444	181196	814482	346179	271267	481965	271742	249336	972562	737147	672927	478647	974481	825570	188961	178251	916351	235836	358259	679991	265487	409971	646198	143206	370700	423988	322258	863920	
785917	798892	754243	515845	904611	416994	964688	477337	241855	725073	539516	110284	812208	123968	927253	693749	139450	168383	107818	870762	257667	318656	806138	668047	397240	185232	516967	970328	537676	897745	856394	567773	529216	864693	116128	488761	751837	917145	118785	453342	139390	507131	826225	753594	416235	988986	420080	418974	913281	457161	261644	471312	719949	814447	605558	931631	256503	799070	393778	431390	601627	295117	511304	957424	
865714	147540	951479	360846	463695	545380	594889	231623	984838	160353	925634	569813	803815	307774	644178	932424	768968	267827	613898	446545	970880	207132	518411	371117	638288	530833	755449	839084	250556	275102	977583	243261	640279	719198	829869	296632	139869	169529	294476	925031	185657	672183	815121	592562	729511	270623	735584	814149	115188	378257	559848	128608	559297	735581	669628	495548	357479	951678	925378	873333	559828	199126	812196	363256	
825587	556966	452869	316170	707306	254378	946733	364498	895485	453776	743365	871556	738191	735283	337246	345227	427785	662264	768875	935122	887219	177572	610063	909840	184736	250328	539281	450542	955750	228938	222028	340821	571146	350881	546979	141689	827770	152397	854353	424540	423348	696544	546303	468192	536261	751053	803343	887213	148011	803644	826997	654395	486491	955366	949830	859645	829887	703347	481320	873738	431799	654190	724425	561257	
155392	118242	909451	715000	177139	181300	939196	177337	997764	351676	555236	299162	206570	948897	202456	478143	758526	539407	423340	254062	319837	815384	531622	220983	307720	253764	546797	830590	295787	924246	710207	470247	835514	318238	916130	311132	305558	983124	856690	515326	249551	617847	833209	204518	621412	873986	894109	461750	642503	206727	565748	627937	602876	558412	490834	414835	755039	368799	256867	523262	935076	520374	785556	870819	
151290	559431	716779	590009	838537	353793	624567	233181	784123	580838	768930	978231	248247	262245	418626	798628	836840	902712	156687	962501	303388	396759	904720	517443	126344	705943	648878	913438	447337	619586	265418	813425	179493	254516	543370	128003	626192	937839	105870	209132	101419	979580	200865	559681	655398	595807	547787	110623	201190	113301	300195	792561	490466	427341	728354	475453	226311	807200	386035	215537	956636	482510	578502	235429	
338528	886166	769380	169293	345998	324434	489948	949438	776386	609645	313340	400218	792246	555298	695963	690810	932038	140530	620051	662071	962802	866305	219629	269588	102657	636270	942677	637804	260481	745486	891084	271699	694573	969219	416635	808044	257480	777758	258533	864903	401574	351278	913750	610772	953034	543491	575704	644809	959882	697028	839812	635755	579695	748649	852949	134108	961336	692950	876184	504290	580445	640469	642399	418384	
136209	974895	849653	724979	561345	970566	768045	825019	722970	400274	432723	449956	600711	895094	148388	101472	438647	133470	590425	386978	249181	638424	501821	304682	189297	803180	639904	328488	990900	151865	849797	735087	948657	951341	446454	269239	804894	362784	916983	129679	890786	308942	321752	591325	370609	157903	133795	185715	454674	215029	732534	485456	806305	956769	362987	523920	352401	139139	166354	945842	420521	182924	856288	147396	
574735	320689	358752	245580	446595	338014	696840	140277	799714	978965	704583	453140	319690	539970	483931	677079	193341	149020	688127	761225	764863	700410	849441	393572	415354	478511	126033	318035	531905	960963	649749	373347	806257	543504	264985	530502	601523	885078	526212	730275	180606	547995	446215	950685	973881	430019	964814	246782	641630	545191	970521	999264	555514	798101	455812	615192	304113	961092	770977	312512	755711	901202	424520	215648	
665913	688669	963653	610072	123954	400986	970319	209612	330681	328149	908345	531211	266240	300229	351585	884286	448311	290731	238150	530506	943031	888359	127223	661122	708539	102807	623111	202829	486568	658478	147356	479727	650413	872556	392198	846678	990949	875423	609133	354116	527865	703638	853251	398739	744291	851454	515224	147626	538318	845339	601421	802555	375193	651493	553344	452181	174682	839772	345446	395181	319039	123113	300374	137413	
